#!/home/npalumbo/.local/bin/rebench -v execution_time.conf
# Execution Start: 2024-11-27T15:38:54.443963+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
16	1	317.400000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
17	1	317.700000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
18	1	319.700000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
19	1	340.500000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
20	1	317.200000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
21	1	319.500000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
22	1	337.100000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
23	1	319.300000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
24	1	318.400000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
25	1	364.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
26	1	319.200000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
27	1	317.600000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
28	1	324.500000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
29	1	316.400000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
30	1	320.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
1	1	2473.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
2	1	2451.800000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
3	1	2429.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
4	1	2428.400000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
5	1	2451.500000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
6	1	2546.200000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
7	1	2442.500000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
8	1	2451.400000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
9	1	2428.400000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
10	1	2451.200000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
11	1	2458.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
12	1	2442.700000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
13	1	2444.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
14	1	2450.600000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
15	1	2429.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
16	1	2447.100000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
17	1	2428.700000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
18	1	2470.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
19	1	2428.100000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
20	1	2451.200000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
21	1	2442.200000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
22	1	2446.900000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
23	1	2450.600000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
24	1	2441.500000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
25	1	2455.000000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
26	1	2451.700000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
27	1	2428.900000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
28	1	2429.200000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
29	1	2450.800000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
30	1	2450.900000	ms	total	benchMandelbrot	Simple	BenchmarkGameSuite-Long		1			
1	1	79.200000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	79.600000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	75.500000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	74.800000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	77.700000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
6	1	78.500000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
7	1	74.300000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
8	1	78.600000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
9	1	77.800000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
10	1	78.700000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
11	1	76.500000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
12	1	75.000000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
13	1	77.500000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
14	1	75.500000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
15	1	78.100000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
16	1	76.100000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
17	1	77.700000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
18	1	78.400000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
19	1	77.700000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
20	1	78.200000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
21	1	82.400000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
22	1	78.700000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
23	1	75.600000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
24	1	76.100000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
25	1	77.800000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
26	1	74.400000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
27	1	78.300000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
28	1	74.100000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
29	1	89.000000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
30	1	75.400000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	304.800000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
2	1	319.000000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
3	1	305.700000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
4	1	303.900000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
5	1	302.500000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
6	1	302.700000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
7	1	306.000000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
8	1	301.300000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
9	1	307.200000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
10	1	304.200000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
11	1	328.800000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
12	1	323.400000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
13	1	303.100000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
14	1	303.000000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
15	1	302.700000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
16	1	302.100000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
17	1	324.100000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
18	1	316.300000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
19	1	301.800000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
20	1	304.300000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
21	1	303.500000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
22	1	305.700000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
23	1	303.900000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
24	1	303.200000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
25	1	302.900000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
26	1	329.900000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
27	1	306.700000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
28	1	304.600000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
29	1	309.400000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
30	1	300.400000	ms	total	benchRegexDNA	DruidSTP	BenchmarkGameSuite-Mid		1			
1	1	770.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
2	1	777.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
3	1	774.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
4	1	775.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
5	1	783.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
6	1	774.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
7	1	767.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
8	1	771.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
9	1	788.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
10	1	775.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
11	1	774.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
12	1	766.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
13	1	771.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
14	1	779.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
15	1	776.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
16	1	778.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
17	1	774.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
18	1	777.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
19	1	771.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
20	1	788.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
21	1	774.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
22	1	791.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
23	1	792.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
24	1	782.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
25	1	767.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
26	1	773.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
27	1	776.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
28	1	772.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
29	1	792.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
30	1	769.000000	ms	total	benchChameneosRedux	Stack	BenchmarkGameSuite-Short		1			
1	1	107156.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
1	1	7840.000000	ms	total	Microdown.*	Stack	Tests		1			
2	1	105736.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
2	1	7490.000000	ms	total	Microdown.*	Stack	Tests		1			
3	1	106956.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
3	1	7550.000000	ms	total	Microdown.*	Stack	Tests		1			
4	1	107124.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
4	1	7400.000000	ms	total	Microdown.*	Stack	Tests		1			
5	1	105764.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
5	1	7430.000000	ms	total	Microdown.*	Stack	Tests		1			
6	1	107156.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
6	1	7070.000000	ms	total	Microdown.*	Stack	Tests		1			
7	1	107060.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
7	1	7500.000000	ms	total	Microdown.*	Stack	Tests		1			
8	1	107052.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
8	1	7150.000000	ms	total	Microdown.*	Stack	Tests		1			
9	1	105832.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
9	1	7330.000000	ms	total	Microdown.*	Stack	Tests		1			
10	1	106888.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
10	1	7640.000000	ms	total	Microdown.*	Stack	Tests		1			
11	1	106976.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
11	1	7310.000000	ms	total	Microdown.*	Stack	Tests		1			
12	1	105868.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
12	1	7340.000000	ms	total	Microdown.*	Stack	Tests		1			
13	1	105852.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
13	1	7260.000000	ms	total	Microdown.*	Stack	Tests		1			
14	1	106920.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
14	1	7440.000000	ms	total	Microdown.*	Stack	Tests		1			
15	1	106920.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
15	1	7270.000000	ms	total	Microdown.*	Stack	Tests		1			
16	1	105884.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
16	1	7140.000000	ms	total	Microdown.*	Stack	Tests		1			
17	1	107096.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
17	1	7420.000000	ms	total	Microdown.*	Stack	Tests		1			
18	1	107108.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
18	1	7380.000000	ms	total	Microdown.*	Stack	Tests		1			
19	1	107120.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
19	1	7590.000000	ms	total	Microdown.*	Stack	Tests		1			
20	1	105964.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
20	1	7490.000000	ms	total	Microdown.*	Stack	Tests		1			
21	1	106956.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
21	1	7540.000000	ms	total	Microdown.*	Stack	Tests		1			
22	1	106956.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
22	1	7350.000000	ms	total	Microdown.*	Stack	Tests		1			
23	1	105768.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
23	1	7250.000000	ms	total	Microdown.*	Stack	Tests		1			
24	1	107168.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
24	1	7390.000000	ms	total	Microdown.*	Stack	Tests		1			
25	1	107072.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
25	1	7440.000000	ms	total	Microdown.*	Stack	Tests		1			
26	1	107184.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
26	1	7430.000000	ms	total	Microdown.*	Stack	Tests		1			
27	1	105652.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
27	1	8220.000000	ms	total	Microdown.*	Stack	Tests		1			
28	1	106924.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
28	1	7380.000000	ms	total	Microdown.*	Stack	Tests		1			
29	1	106924.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
29	1	7430.000000	ms	total	Microdown.*	Stack	Tests		1			
30	1	107100.000000	kb	MaxRSS	Microdown.*	Stack	Tests		1			
30	1	7470.000000	ms	total	Microdown.*	Stack	Tests		1			
1	1	357.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	375.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	372.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	365.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	373.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
6	1	376.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
7	1	374.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
8	1	370.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
9	1	371.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
10	1	364.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
11	1	337.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
12	1	391.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
13	1	371.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
14	1	375.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
15	1	376.100000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
16	1	381.500000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
17	1	361.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
18	1	388.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
19	1	381.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
20	1	396.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
21	1	381.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
22	1	374.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
23	1	380.600000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
24	1	357.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
25	1	376.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
26	1	370.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
27	1	382.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
28	1	375.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
29	1	384.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
30	1	364.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	77.600000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
2	1	77.000000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
3	1	77.200000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
4	1	79.500000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
5	1	78.500000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
6	1	78.000000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
7	1	77.400000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
8	1	78.000000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
9	1	77.900000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
10	1	78.200000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
11	1	78.000000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
12	1	77.600000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
13	1	78.600000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
14	1	77.900000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
15	1	77.800000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
16	1	78.100000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
17	1	77.600000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
18	1	79.900000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
19	1	77.800000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
20	1	77.700000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
21	1	77.600000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
22	1	86.800000	ms	total	benchThreadRing	Stack	BenchmarkGameSuite-VeryShort		1			
