#!/home/npalumbo/.local/bin/rebench -v compile_time.conf
# Execution Start: 2024-11-29T15:47:08.522477+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
2	1	33000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
3	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
4	1	25000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
5	1	33000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
6	1	33000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
7	1	32000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
8	1	25000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
9	1	31000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
10	1	32000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
11	1	25000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
12	1	32000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
13	1	30000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
14	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
15	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
16	1	33000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
17	1	32000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
18	1	25000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
19	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
20	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
21	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
22	1	25000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
23	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
24	1	28000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
25	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
26	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
27	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
28	1	25000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
29	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
30	1	24000.000000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
1	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
2	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
3	1	44000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
4	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
5	1	40000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
6	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
7	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
8	1	40000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
9	1	44000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
10	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
11	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
12	1	48000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
13	1	49000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
14	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
15	1	42000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
16	1	44000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
17	1	44000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
18	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
19	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
20	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
21	1	39000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
22	1	44000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
23	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
24	1	42000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
25	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
26	1	41000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
27	1	44000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
28	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
29	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
30	1	37000.000000	ms	total	benchNBody	DruidSTP	BenchmarkGameSuite-VeryShort		1			
1	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
2	1	36000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
3	1	35000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
4	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
5	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
6	1	35000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
7	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
8	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
9	1	35000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
10	1	40000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
11	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
12	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
13	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
14	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
15	1	38000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
16	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
17	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
18	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
19	1	42000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
20	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
21	1	42000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
22	1	35000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
23	1	35000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
24	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
25	1	40000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
26	1	40000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
27	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
28	1	34000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
29	1	46000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
30	1	46000.000000	ms	total	benchThreadRing	DruidSTP	BenchmarkGameSuite-VeryShort		1			
1	1	35000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
2	1	35000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
3	1	47000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
4	1	47000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
5	1	36000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
6	1	35000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
7	1	36000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
8	1	48000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
9	1	46000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
10	1	36000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
11	1	35000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
12	1	36000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
13	1	47000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
14	1	47000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
15	1	35000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
16	1	43000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
17	1	40000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
18	1	47000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
19	1	46000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
20	1	35000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
21	1	41000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
22	1	36000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
23	1	47000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
24	1	46000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
25	1	41000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
26	1	36000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
27	1	35000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
28	1	47000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
29	1	46000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
30	1	35000.000000	ms	total	benchChameleons	SimpleDruidSTP	BenchmarkGameSuite-VeryShort		1			
1	1	45000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
2	1	40000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
3	1	48000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
4	1	48000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
5	1	37000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
6	1	36000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
7	1	37000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
8	1	49000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
9	1	48000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
10	1	36000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
11	1	36000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
12	1	36000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
13	1	49000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
14	1	49000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
15	1	37000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
16	1	36000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
17	1	36000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
18	1	49000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
19	1	48000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
20	1	36000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
21	1	36000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
22	1	40000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
23	1	48000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
24	1	48000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
25	1	42000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
26	1	49000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
27	1	48000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
28	1	36000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
29	1	42000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
30	1	36000.000000	ms	total	benchKNucleotide	SimpleDruidSTP	BenchmarkGameSuite-Short		1			
1	1	30000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
2	1	25000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
3	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
4	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
5	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
6	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
7	1	26000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
8	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
9	1	22000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
10	1	24000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
11	1	22000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
12	1	23000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
13	1	26000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
14	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
15	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
16	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
17	1	22000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
18	1	23000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
19	1	20000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
20	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
21	1	22000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
22	1	26000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
23	1	22000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
24	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
25	1	20000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
26	1	24000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
27	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
28	1	22000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
29	1	21000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
30	1	26000.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
1	1	17000.000000	ms	total	1+1	Druid	StartUp		1			
2	1	22000.000000	ms	total	1+1	Druid	StartUp		1			
3	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
4	1	25000.000000	ms	total	1+1	Druid	StartUp		1			
5	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
6	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
7	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
8	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
9	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
10	1	23000.000000	ms	total	1+1	Druid	StartUp		1			
11	1	23000.000000	ms	total	1+1	Druid	StartUp		1			
12	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
13	1	25000.000000	ms	total	1+1	Druid	StartUp		1			
14	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
15	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
16	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
17	1	23000.000000	ms	total	1+1	Druid	StartUp		1			
18	1	23000.000000	ms	total	1+1	Druid	StartUp		1			
19	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
20	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
21	1	23000.000000	ms	total	1+1	Druid	StartUp		1			
22	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
23	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
24	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
25	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
26	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
27	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
28	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
29	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
30	1	24000.000000	ms	total	1+1	Druid	StartUp		1			
1	1	46000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
2	1	46000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
3	1	36000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
4	1	46000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
5	1	37000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
6	1	41000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
7	1	46000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
8	1	35000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
9	1	46000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
10	1	35000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
11	1	39000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
12	1	46000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
13	1	39000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
14	1	45000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
15	1	40000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
16	1	36000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
17	1	46000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
18	1	42000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
19	1	46000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
20	1	36000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
21	1	43000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
22	1	35000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
23	1	43000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
24	1	36000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
25	1	45000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
26	1	45000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
27	1	36000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
28	1	37000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
29	1	36000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
30	1	45000.000000	ms	total	benchRegexDNA	SimpleDruid	BenchmarkGameSuite-Mid		1			
1	1	46000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
2	1	37000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
3	1	35000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
