#!/home/npalumbo/.local/bin/rebench -v execution_time.conf
# Execution Start: 2024-06-18T12:00:06.273041+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
8	1	509.900000	ms	total	benchFasta	Stock	BenchmarkGameSuite-VeryShort		1			
9	1	512.100000	ms	total	benchFasta	Stock	BenchmarkGameSuite-VeryShort		1			
10	1	512.000000	ms	total	benchFasta	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	141516.000000	kb	MaxRSS	File.*	Stock	Tests		1			
1	1	13700.000000	ms	total	File.*	Stock	Tests		1			
2	1	147012.000000	kb	MaxRSS	File.*	Stock	Tests		1			
2	1	13410.000000	ms	total	File.*	Stock	Tests		1			
3	1	142768.000000	kb	MaxRSS	File.*	Stock	Tests		1			
3	1	13240.000000	ms	total	File.*	Stock	Tests		1			
4	1	139252.000000	kb	MaxRSS	File.*	Stock	Tests		1			
4	1	13180.000000	ms	total	File.*	Stock	Tests		1			
5	1	142996.000000	kb	MaxRSS	File.*	Stock	Tests		1			
5	1	13060.000000	ms	total	File.*	Stock	Tests		1			
6	1	142780.000000	kb	MaxRSS	File.*	Stock	Tests		1			
6	1	13040.000000	ms	total	File.*	Stock	Tests		1			
7	1	144900.000000	kb	MaxRSS	File.*	Stock	Tests		1			
7	1	13010.000000	ms	total	File.*	Stock	Tests		1			
8	1	141300.000000	kb	MaxRSS	File.*	Stock	Tests		1			
8	1	13050.000000	ms	total	File.*	Stock	Tests		1			
9	1	139296.000000	kb	MaxRSS	File.*	Stock	Tests		1			
9	1	13320.000000	ms	total	File.*	Stock	Tests		1			
10	1	139496.000000	kb	MaxRSS	File.*	Stock	Tests		1			
10	1	13040.000000	ms	total	File.*	Stock	Tests		1			
1	1	104716.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
1	1	410.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
2	1	104400.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
2	1	410.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
3	1	106504.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
3	1	410.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
4	1	106604.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
4	1	410.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
5	1	108776.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
5	1	420.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
6	1	106496.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
6	1	410.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
7	1	104720.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
7	1	410.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
8	1	104420.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
8	1	410.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
9	1	104584.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
9	1	390.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
10	1	106288.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
10	1	370.000000	ms	total	Network.* Zinc.* Zodiac.*	Stock	Tests		1			
1	1	104392.000000	kb	MaxRSS	1+1	Stock	StartUp		1			
1	1	330.000000	ms	total	1+1	Stock	StartUp		1			
2	1	106436.000000	kb	MaxRSS	1+1	Stock	StartUp		1			
2	1	330.000000	ms	total	1+1	Stock	StartUp		1			
3	1	104120.000000	kb	MaxRSS	1+1	Stock	StartUp		1			
3	1	320.000000	ms	total	1+1	Stock	StartUp		1			
4	1	104576.000000	kb	MaxRSS	1+1	Stock	StartUp		1			
4	1	300.000000	ms	total	1+1	Stock	StartUp		1			
5	1	104236.000000	kb	MaxRSS	1+1	Stock	StartUp		1			
5	1	320.000000	ms	total	1+1	Stock	StartUp		1			
6	1	106412.000000	kb	MaxRSS	1+1	Stock	StartUp		1			
6	1	320.000000	ms	total	1+1	Stock	StartUp		1			
7	1	104368.000000	kb	MaxRSS	1+1	Stock	StartUp		1			
7	1	320.000000	ms	total	1+1	Stock	StartUp		1			
8	1	104420.000000	kb	MaxRSS	1+1	Stock	StartUp		1			
8	1	330.000000	ms	total	1+1	Stock	StartUp		1			
9	1	104492.000000	kb	MaxRSS	1+1	Stock	StartUp		1			
9	1	320.000000	ms	total	1+1	Stock	StartUp		1			
10	1	104268.000000	kb	MaxRSS	1+1	Stock	StartUp		1			
10	1	310.000000	ms	total	1+1	Stock	StartUp		1			
1	1	279.300000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	277.200000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	279.500000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	278.700000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	276.800000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
6	1	279.600000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
7	1	278.000000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
8	1	276.700000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
9	1	165.800000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
10	1	278.500000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	210.500000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
2	1	211.400000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
3	1	211.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
4	1	211.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
5	1	211.100000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
6	1	216.900000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
7	1	211.200000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
8	1	212.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
9	1	212.700000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
10	1	210.900000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
1	1	206.300000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
2	1	210.900000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
3	1	201.500000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
4	1	210.500000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
5	1	211.900000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
6	1	216.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
7	1	214.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
8	1	205.300000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
9	1	209.900000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
10	1	212.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
1	1	109672.000000	kb	MaxRSS	Microdown.*	Stock	Tests		1			
1	1	4330.000000	ms	total	Microdown.*	Stock	Tests		1			
2	1	108968.000000	kb	MaxRSS	Microdown.*	Stock	Tests		1			
2	1	4350.000000	ms	total	Microdown.*	Stock	Tests		1			
3	1	107780.000000	kb	MaxRSS	Microdown.*	Stock	Tests		1			
3	1	3860.000000	ms	total	Microdown.*	Stock	Tests		1			
4	1	107716.000000	kb	MaxRSS	Microdown.*	Stock	Tests		1			
4	1	4160.000000	ms	total	Microdown.*	Stock	Tests		1			
5	1	111184.000000	kb	MaxRSS	Microdown.*	Stock	Tests		1			
5	1	4000.000000	ms	total	Microdown.*	Stock	Tests		1			
6	1	107872.000000	kb	MaxRSS	Microdown.*	Stock	Tests		1			
6	1	3730.000000	ms	total	Microdown.*	Stock	Tests		1			
7	1	108976.000000	kb	MaxRSS	Microdown.*	Stock	Tests		1			
7	1	3880.000000	ms	total	Microdown.*	Stock	Tests		1			
8	1	107928.000000	kb	MaxRSS	Microdown.*	Stock	Tests		1			
8	1	3900.000000	ms	total	Microdown.*	Stock	Tests		1			
9	1	107852.000000	kb	MaxRSS	Microdown.*	Stock	Tests		1			
9	1	3880.000000	ms	total	Microdown.*	Stock	Tests		1			
10	1	111148.000000	kb	MaxRSS	Microdown.*	Stock	Tests		1			
10	1	4250.000000	ms	total	Microdown.*	Stock	Tests		1			
1	1	76.900000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	77.300000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	76.200000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	76.700000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	76.200000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
6	1	77.200000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
7	1	76.400000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
8	1	77.200000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
9	1	77.000000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
10	1	76.600000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	194.300000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
2	1	191.100000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
3	1	198.900000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
4	1	197.400000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
5	1	197.800000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
6	1	192.600000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
7	1	191.600000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
8	1	192.600000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
9	1	194.200000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
10	1	193.700000	ms	total	benchRegexDNA	Stock	BenchmarkGameSuite-Mid		1			
1	1	985.700000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	987.100000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	988.200000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	987.400000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	989.400000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
6	1	987.900000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
7	1	988.000000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
8	1	987.800000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
9	1	989.300000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
10	1	989.400000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	1908.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
2	1	1885.500000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
3	1	1870.100000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
4	1	1870.100000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
5	1	1829.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
6	1	1829.100000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
7	1	1870.900000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
8	1	1856.100000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
9	1	1893.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
10	1	1906.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
1	1	928.900000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
2	1	935.100000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
3	1	943.400000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
4	1	926.000000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
5	1	929.000000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
6	1	909.100000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
7	1	931.700000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
8	1	926.400000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
9	1	921.100000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
10	1	914.500000	ms	total	benchKNucleotide	Stock	BenchmarkGameSuite-Short		1			
1	1	8505492.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
1	1	20860.000000	ms	total	Kernel.*	Stock	Tests		1			
2	1	8505516.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
2	1	20930.000000	ms	total	Kernel.*	Stock	Tests		1			
3	1	8507540.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
3	1	20870.000000	ms	total	Kernel.*	Stock	Tests		1			
4	1	8505328.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
4	1	21020.000000	ms	total	Kernel.*	Stock	Tests		1			
5	1	8505120.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
5	1	21040.000000	ms	total	Kernel.*	Stock	Tests		1			
6	1	8505280.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
6	1	20940.000000	ms	total	Kernel.*	Stock	Tests		1			
7	1	8505436.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
7	1	20610.000000	ms	total	Kernel.*	Stock	Tests		1			
8	1	8505672.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
8	1	20640.000000	ms	total	Kernel.*	Stock	Tests		1			
9	1	8505640.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
9	1	20870.000000	ms	total	Kernel.*	Stock	Tests		1			
10	1	8504660.000000	kb	MaxRSS	Kernel.*	Stock	Tests		1			
10	1	20640.000000	ms	total	Kernel.*	Stock	Tests		1			
1	1	392.700000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
2	1	393.200000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
3	1	393.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
4	1	392.600000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
5	1	395.700000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
6	1	395.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
7	1	392.900000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
8	1	392.600000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
9	1	392.900000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
10	1	395.600000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
1	1	104568.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
1	1	410.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
2	1	104564.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
2	1	410.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
3	1	106664.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
3	1	390.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
4	1	106532.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
4	1	390.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
5	1	106608.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
5	1	410.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
6	1	106756.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
6	1	410.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
7	1	104708.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
7	1	410.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
8	1	104440.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
8	1	400.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
9	1	104424.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
9	1	370.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
10	1	106172.000000	kb	MaxRSS	Opal.* AST.*	Stock	Tests		1			
10	1	420.000000	ms	total	Opal.* AST.*	Stock	Tests		1			
1	1	301.100000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
2	1	303.900000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
3	1	299.200000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
4	1	300.300000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
5	1	305.100000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
6	1	298.900000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
7	1	299.800000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
8	1	298.500000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
9	1	301.900000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
10	1	305.700000	ms	total	SMarkDeltaBlue	Stock	Smark-DeltaBlue		1			
1	1	250.300000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
2	1	250.600000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
3	1	250.700000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
4	1	250.900000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
5	1	245.200000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
6	1	245.000000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
7	1	242.300000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
8	1	253.900000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
9	1	251.000000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
10	1	265.000000	ms	total	SMarkRichards	Stock	Smark-Richards		1			
1	1	179.400000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
2	1	196.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
3	1	178.200000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
4	1	179.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
5	1	179.300000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
6	1	179.700000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
7	1	179.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
8	1	179.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
9	1	179.200000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
10	1	178.900000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
1	1	361.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	378.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	376.200000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	370.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	378.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
6	1	381.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
7	1	369.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
8	1	428.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
9	1	386.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
10	1	367.100000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	799.000000	ms	total	benchBinaryTrees	Stock	BenchmarkGameSuite-VeryLong		1			
2	1	798.000000	ms	total	benchBinaryTrees	Stock	BenchmarkGameSuite-VeryLong		1			
3	1	800.000000	ms	total	benchBinaryTrees	Stock	BenchmarkGameSuite-VeryLong		1			
4	1	809.000000	ms	total	benchBinaryTrees	Stock	BenchmarkGameSuite-VeryLong		1			
5	1	795.000000	ms	total	benchBinaryTrees	Stock	BenchmarkGameSuite-VeryLong		1			
6	1	793.000000	ms	total	benchBinaryTrees	Stock	BenchmarkGameSuite-VeryLong		1			
7	1	808.000000	ms	total	benchBinaryTrees	Stock	BenchmarkGameSuite-VeryLong		1			
8	1	828.000000	ms	total	benchBinaryTrees	Stock	BenchmarkGameSuite-VeryLong		1			
9	1	825.000000	ms	total	benchBinaryTrees	Stock	BenchmarkGameSuite-VeryLong		1			
10	1	802.000000	ms	total	benchBinaryTrees	Stock	BenchmarkGameSuite-VeryLong		1			
#!/home/npalumbo/.local/bin/rebench -v execution_time.conf
# Execution Start: 2024-06-18T12:00:06.273041+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
1	1	241.700000	ms	total	benchChameneosRedux	Simple	BenchmarkGameSuite-Short		1			
2	1	235.700000	ms	total	benchChameneosRedux	Simple	BenchmarkGameSuite-Short		1			
3	1	233.800000	ms	total	benchChameneosRedux	Simple	BenchmarkGameSuite-Short		1			
4	1	228.900000	ms	total	benchChameneosRedux	Simple	BenchmarkGameSuite-Short		1			
5	1	249.000000	ms	total	benchChameneosRedux	Simple	BenchmarkGameSuite-Short		1			
6	1	289.000000	ms	total	benchChameneosRedux	Simple	BenchmarkGameSuite-Short		1			
7	1	250.000000	ms	total	benchChameneosRedux	Simple	BenchmarkGameSuite-Short		1			
8	1	276.000000	ms	total	benchChameneosRedux	Simple	BenchmarkGameSuite-Short		1			
9	1	241.000000	ms	total	benchChameneosRedux	Simple	BenchmarkGameSuite-Short		1			
10	1	279.000000	ms	total	benchChameneosRedux	Simple	BenchmarkGameSuite-Short		1			
1	1	1083.000000	ms	total	benchBinaryTrees	Simple	BenchmarkGameSuite-VeryLong		1			
2	1	1057.000000	ms	total	benchBinaryTrees	Simple	BenchmarkGameSuite-VeryLong		1			
3	1	1054.000000	ms	total	benchBinaryTrees	Simple	BenchmarkGameSuite-VeryLong		1			
4	1	1061.000000	ms	total	benchBinaryTrees	Simple	BenchmarkGameSuite-VeryLong		1			
5	1	1097.000000	ms	total	benchBinaryTrees	Simple	BenchmarkGameSuite-VeryLong		1			
6	1	1084.000000	ms	total	benchBinaryTrees	Simple	BenchmarkGameSuite-VeryLong		1			
7	1	1062.000000	ms	total	benchBinaryTrees	Simple	BenchmarkGameSuite-VeryLong		1			
8	1	1104.000000	ms	total	benchBinaryTrees	Simple	BenchmarkGameSuite-VeryLong		1			
9	1	1061.000000	ms	total	benchBinaryTrees	Simple	BenchmarkGameSuite-VeryLong		1			
10	1	1056.000000	ms	total	benchBinaryTrees	Simple	BenchmarkGameSuite-VeryLong		1			
1	1	646.600000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
2	1	645.100000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
3	1	641.700000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
4	1	642.600000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
5	1	692.000000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
6	1	646.200000	ms	total	benchFasta	Simple	BenchmarkGameSuite-VeryShort		1			
