#!/home/npalumbo/.local/bin/rebench -v execution_time.conf
# Execution Start: 2024-09-03T11:47:51.904263+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
11	1	228.800000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
12	1	227.300000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
13	1	232.800000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
14	1	226.100000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
15	1	234.400000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
16	1	225.500000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
17	1	230.700000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
18	1	230.100000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
19	1	231.300000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
20	1	225.900000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
21	1	228.800000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
22	1	237.700000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
23	1	225.500000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
24	1	238.200000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
25	1	227.000000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
26	1	230.300000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
27	1	224.600000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
28	1	227.200000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
29	1	227.100000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
30	1	229.500000	ms	total	benchChameneosRedux	StockUnoptimized	BenchmarkGameSuite-Short		1			
1	1	6351.200000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
2	1	6590.400000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
3	1	6575.400000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
4	1	6516.400000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
5	1	6400.000000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
6	1	6375.100000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
7	1	6352.200000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
8	1	6391.300000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
9	1	6519.400000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
10	1	6595.200000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
11	1	6952.300000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
12	1	6339.900000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
13	1	6398.000000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
14	1	6591.500000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
15	1	6384.100000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
16	1	6415.800000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
17	1	6383.000000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
18	1	6491.300000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
19	1	6430.000000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
20	1	6438.000000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
21	1	6350.600000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
22	1	6495.000000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
23	1	6506.800000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
24	1	6343.300000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
25	1	6583.000000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
26	1	6531.000000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
27	1	6597.100000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
28	1	6422.000000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
29	1	6503.800000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
30	1	6502.900000	ms	total	benchNBody	StackUnoptimized	BenchmarkGameSuite-VeryShort		1			
1	1	112808.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
1	1	16750.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
2	1	113080.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
2	1	16010.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
3	1	112808.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
3	1	16940.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
4	1	112992.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
4	1	16160.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
5	1	111300.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
5	1	16620.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
6	1	112808.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
6	1	16510.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
7	1	112660.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
7	1	15420.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
8	1	113004.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
8	1	16190.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
9	1	112620.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
9	1	15740.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
10	1	112920.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
10	1	16270.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
11	1	112864.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
11	1	15960.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
12	1	111624.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
12	1	16580.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
13	1	112748.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
13	1	15910.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
14	1	113164.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
14	1	16150.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
15	1	112868.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
15	1	16490.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
16	1	112776.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
16	1	15870.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
17	1	112748.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
17	1	16080.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
18	1	112876.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
18	1	16320.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
19	1	112836.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
19	1	16030.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
20	1	112808.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
20	1	16470.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
21	1	112836.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
21	1	15990.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
22	1	112920.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
22	1	15690.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
23	1	112892.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
23	1	15530.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
24	1	113072.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
24	1	15520.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
25	1	112704.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
25	1	16700.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
26	1	111508.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
26	1	15680.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
27	1	112860.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
27	1	16050.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
28	1	113076.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
28	1	16040.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
29	1	112864.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
29	1	16430.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
30	1	113000.000000	kb	MaxRSS	Microdown.*	StackUnoptimized	Tests		1			
30	1	15720.000000	ms	total	Microdown.*	StackUnoptimized	Tests		1			
1	1	1784.200000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
2	1	1792.400000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
3	1	1767.400000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
4	1	1774.700000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
5	1	1778.900000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
6	1	1775.000000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
7	1	1852.000000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
8	1	1770.100000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
9	1	1787.500000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
10	1	1774.000000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
11	1	1784.600000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
12	1	1772.000000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
13	1	1777.600000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
14	1	1774.100000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
15	1	1776.900000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
16	1	1778.600000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
17	1	1776.500000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
18	1	1784.900000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
19	1	1790.800000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
20	1	1767.800000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
21	1	1772.800000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
22	1	1802.000000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
23	1	1770.900000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
24	1	1780.400000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
25	1	1773.200000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
26	1	1791.400000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
27	1	1789.500000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
28	1	1783.400000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
29	1	1794.600000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
30	1	1796.800000	ms	total	benchNBody	DruidUnoptimized	BenchmarkGameSuite-VeryShort		1			
1	1	110728.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
1	1	440.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
2	1	110812.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
2	1	540.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
3	1	112584.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
3	1	550.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
4	1	110692.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
4	1	540.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
5	1	110528.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
5	1	540.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
6	1	110812.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
6	1	540.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
7	1	110420.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
7	1	520.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
8	1	110864.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
8	1	360.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
9	1	110688.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
9	1	370.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
10	1	110844.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
10	1	420.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
11	1	110572.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
11	1	550.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
12	1	110572.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
12	1	540.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
13	1	110688.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
13	1	520.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
14	1	110700.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
14	1	480.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
15	1	110656.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
15	1	460.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
16	1	110820.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
16	1	480.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
17	1	110656.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
17	1	530.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
18	1	110640.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
18	1	510.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
19	1	110716.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
19	1	480.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
20	1	110544.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
20	1	460.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
21	1	110820.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
21	1	510.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
22	1	110844.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
22	1	540.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
23	1	112572.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
23	1	540.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
24	1	112856.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
24	1	510.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
25	1	110528.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
25	1	480.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
26	1	112716.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
26	1	490.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
27	1	110840.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
27	1	480.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
28	1	110656.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
28	1	450.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
29	1	112600.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
29	1	440.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
30	1	110588.000000	kb	MaxRSS	Opal.* AST.*	StockUnoptimized	Tests		1			
30	1	520.000000	ms	total	Opal.* AST.*	StockUnoptimized	Tests		1			
1	1	12178.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
2	1	12196.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
3	1	12599.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
4	1	12217.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
5	1	12247.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
6	1	12269.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
7	1	12186.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
8	1	12187.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
9	1	12195.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
10	1	12181.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
11	1	12191.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
12	1	12265.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
13	1	12569.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
14	1	12171.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
15	1	12195.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
16	1	12556.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
17	1	12174.000000	ms	total	benchMandelbrot	StackUnoptimized	BenchmarkGameSuite-Long		1			
