#!/home/npalumbo/.local/bin/rebench -v execution_time.conf
# Execution Start: 2024-04-08T10:36:59.887620+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
13	1	379.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
14	1	392.700000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
15	1	379.500000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	19605.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
2	1	19570.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
3	1	20123.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
4	1	19498.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
5	1	19657.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
6	1	19629.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
7	1	19617.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
8	1	19623.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
9	1	20074.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
10	1	19564.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
11	1	19611.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
12	1	19578.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
13	1	21181.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
14	1	19583.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
15	1	20047.000000	ms	total	benchSpectralNorm	Stack	BenchmarkGameSuite-Long		1			
1	1	1451.200000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
2	1	1442.900000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
3	1	1442.500000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
4	1	1443.000000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
5	1	1440.800000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
6	1	1439.600000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
7	1	1469.800000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
8	1	1481.000000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
9	1	1442.800000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
10	1	1449.000000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
11	1	1445.100000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
12	1	1444.200000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
13	1	1441.400000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
14	1	1452.400000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
15	1	1447.000000	ms	total	benchReverseComplement	Stack	BenchmarkGameSuite-VeryShort		1			
1	1	6411.000000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
2	1	6507.500000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
3	1	6552.800000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
4	1	6374.500000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
5	1	6517.300000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
6	1	6300.000000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
7	1	6467.700000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
8	1	6461.700000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
9	1	6407.100000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
10	1	6463.000000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
11	1	6532.000000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
12	1	6456.700000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
13	1	6518.500000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
14	1	6426.000000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
15	1	6449.000000	ms	total	benchNBody	Stack	BenchmarkGameSuite-VeryShort		1			
1	1	608.400000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
2	1	611.600000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
3	1	606.700000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
4	1	607.300000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
5	1	610.500000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
6	1	611.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
7	1	606.100000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
8	1	605.500000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
9	1	607.900000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
10	1	626.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
11	1	606.500000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
12	1	607.400000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
13	1	605.900000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
14	1	607.800000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
15	1	606.300000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
1	1	84.500000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
2	1	82.300000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
3	1	83.400000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
4	1	82.100000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
5	1	83.400000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
6	1	88.800000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
7	1	83.300000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
8	1	82.100000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
9	1	81.600000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
10	1	93.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
11	1	82.500000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
12	1	83.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
13	1	81.900000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
14	1	82.100000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
15	1	83.400000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
1	1	1973.800000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
2	1	1976.900000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
3	1	1976.800000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
4	1	1977.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
5	1	1973.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
6	1	1971.600000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
7	1	1973.300000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
8	1	1977.100000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
9	1	1977.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
10	1	1972.700000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
11	1	1976.800000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
12	1	1977.400000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
13	1	1972.600000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
14	1	1973.200000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
15	1	1988.000000	ms	total	benchMandelbrot	Stock	BenchmarkGameSuite-Long		1			
1	1	4062.200000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
2	1	4129.000000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
3	1	4100.000000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
4	1	4022.700000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
5	1	4121.800000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
6	1	4063.000000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
7	1	4050.500000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
8	1	4055.300000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
9	1	4177.200000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
10	1	4135.000000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
11	1	4023.800000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
12	1	4109.800000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
13	1	4115.600000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
14	1	4071.200000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
15	1	4251.900000	ms	total	benchFasta	Stack	BenchmarkGameSuite-VeryShort		1			
1	1	5541.100000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
2	1	5277.800000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
3	1	5105.400000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
4	1	5151.300000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
5	1	5108.000000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
6	1	5169.100000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
7	1	5124.900000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
8	1	5212.400000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
9	1	5212.000000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
10	1	5107.200000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
11	1	5270.900000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
12	1	5116.500000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
13	1	5087.500000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
14	1	5104.100000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
15	1	5104.100000	ms	total	benchSpectralNorm	Druid	BenchmarkGameSuite-Long		1			
1	1	76.600000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	77.900000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	78.100000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	77.600000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	77.700000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
6	1	76.400000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
7	1	78.300000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
8	1	76.600000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
9	1	81.000000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
10	1	77.200000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
11	1	77.500000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
12	1	77.200000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
13	1	77.900000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
14	1	77.100000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
15	1	79.900000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	308.300000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	308.100000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	307.600000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	308.100000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	309.800000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
6	1	308.500000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
7	1	307.600000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
8	1	308.100000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
9	1	308.500000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
10	1	307.600000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
11	1	310.500000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
12	1	307.400000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
13	1	308.100000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
14	1	308.900000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
15	1	350.000000	ms	total	benchReverseComplement	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	3771.000000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
2	1	3746.400000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
3	1	3658.200000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
4	1	3731.100000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
5	1	3742.000000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
6	1	3732.400000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
7	1	3743.000000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
8	1	3806.000000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
9	1	3785.900000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
10	1	3777.000000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
11	1	3757.000000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
12	1	3664.200000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
13	1	3724.500000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
14	1	3865.800000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
15	1	3684.300000	ms	total	benchMeteor	Stack	BenchmarkGameSuite-Long		1			
1	1	6771.300000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
2	1	6683.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
3	1	6654.300000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
4	1	6641.900000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
5	1	6749.100000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
6	1	6673.900000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
7	1	6690.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
8	1	6646.800000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
9	1	6683.500000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
10	1	6669.400000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
11	1	6659.800000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
12	1	6622.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
13	1	6633.300000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
14	1	6638.900000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
15	1	6726.300000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
1	1	2978.600000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
2	1	2970.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
3	1	2957.400000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
4	1	2984.300000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
5	1	2949.900000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
6	1	2977.700000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
7	1	2977.900000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
8	1	2957.100000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
9	1	2976.900000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
10	1	2977.600000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
11	1	2949.600000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
12	1	2949.900000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
13	1	2951.600000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
14	1	2956.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
15	1	2984.500000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
1	1	1056.900000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
