#!/home/npalumbo/.local/bin/rebench -v execution_time.conf
# Execution Start: 2024-09-30T15:52:11.136445+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
27	1	483.000000	ms	total	benchMeteor	CleanConstantBlocks	BenchmarkGameSuite-Long		1			
28	1	471.000000	ms	total	benchMeteor	CleanConstantBlocks	BenchmarkGameSuite-Long		1			
29	1	422.300000	ms	total	benchMeteor	CleanConstantBlocks	BenchmarkGameSuite-Long		1			
30	1	420.700000	ms	total	benchMeteor	CleanConstantBlocks	BenchmarkGameSuite-Long		1			
1	1	152692.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
1	1	440.000000	ms	total	1+1	FullBlocks	StartUp		1			
2	1	152828.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
2	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
3	1	154432.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
3	1	440.000000	ms	total	1+1	FullBlocks	StartUp		1			
4	1	152796.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
4	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
5	1	154772.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
5	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
6	1	152748.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
6	1	400.000000	ms	total	1+1	FullBlocks	StartUp		1			
7	1	154892.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
7	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
8	1	154724.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
8	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
9	1	152788.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
9	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
10	1	154880.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
10	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
11	1	152736.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
11	1	410.000000	ms	total	1+1	FullBlocks	StartUp		1			
12	1	152788.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
12	1	400.000000	ms	total	1+1	FullBlocks	StartUp		1			
13	1	152700.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
13	1	410.000000	ms	total	1+1	FullBlocks	StartUp		1			
14	1	154892.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
14	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
15	1	152908.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
15	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
16	1	152748.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
16	1	410.000000	ms	total	1+1	FullBlocks	StartUp		1			
17	1	154720.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
17	1	410.000000	ms	total	1+1	FullBlocks	StartUp		1			
18	1	154848.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
18	1	410.000000	ms	total	1+1	FullBlocks	StartUp		1			
19	1	152912.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
19	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
20	1	152748.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
20	1	410.000000	ms	total	1+1	FullBlocks	StartUp		1			
21	1	154600.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
21	1	390.000000	ms	total	1+1	FullBlocks	StartUp		1			
22	1	152756.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
22	1	410.000000	ms	total	1+1	FullBlocks	StartUp		1			
23	1	152920.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
23	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
24	1	152924.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
24	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
25	1	152740.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
25	1	440.000000	ms	total	1+1	FullBlocks	StartUp		1			
26	1	154728.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
26	1	420.000000	ms	total	1+1	FullBlocks	StartUp		1			
27	1	152700.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
27	1	430.000000	ms	total	1+1	FullBlocks	StartUp		1			
28	1	152916.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
28	1	390.000000	ms	total	1+1	FullBlocks	StartUp		1			
29	1	152912.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
29	1	360.000000	ms	total	1+1	FullBlocks	StartUp		1			
30	1	152920.000000	kb	MaxRSS	1+1	FullBlocks	StartUp		1			
30	1	350.000000	ms	total	1+1	FullBlocks	StartUp		1			
1	1	176.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
2	1	205.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
3	1	216.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
4	1	175.700000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
5	1	180.800000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
6	1	176.300000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
7	1	184.200000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
8	1	192.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
9	1	205.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
10	1	215.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
11	1	217.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
12	1	221.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
13	1	183.600000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
14	1	182.500000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
15	1	175.400000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
16	1	204.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
17	1	197.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
18	1	200.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
19	1	218.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
20	1	181.900000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
21	1	195.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
22	1	216.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
23	1	210.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
24	1	185.700000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
25	1	209.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
26	1	178.300000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
27	1	175.300000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
28	1	174.900000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
29	1	194.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
30	1	208.000000	ms	total	benchRegexDNA	FullBlocks	BenchmarkGameSuite-Mid		1			
1	1	292.700000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
2	1	287.200000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
3	1	338.000000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
4	1	334.000000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
5	1	288.700000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
6	1	287.900000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
7	1	291.900000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
8	1	289.500000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
9	1	304.000000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
10	1	300.000000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
11	1	333.000000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
12	1	290.100000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
13	1	286.500000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
14	1	303.000000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
15	1	291.800000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
16	1	292.200000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
17	1	287.700000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
18	1	289.300000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
19	1	288.200000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
20	1	292.000000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
21	1	288.700000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
22	1	288.300000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
23	1	306.000000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
24	1	289.600000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
25	1	288.400000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
26	1	290.500000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
27	1	289.000000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
28	1	289.400000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
29	1	294.000000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
30	1	290.200000	ms	total	SMarkDeltaBlue	FullBlocks	Smark-DeltaBlue		1			
1	1	982.400000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
2	1	984.700000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
3	1	985.800000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
4	1	1032.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
5	1	989.500000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
6	1	980.800000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
7	1	975.700000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
8	1	1001.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
9	1	1007.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
10	1	980.700000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
11	1	974.200000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
12	1	981.700000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
13	1	1003.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
14	1	1026.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
15	1	1036.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
16	1	980.400000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
17	1	978.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
18	1	1040.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
19	1	1007.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
20	1	1014.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
21	1	975.700000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
22	1	978.900000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
23	1	1007.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
24	1	984.800000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
25	1	979.800000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
26	1	979.700000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
27	1	982.500000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
28	1	982.300000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
29	1	977.500000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
30	1	992.000000	ms	total	benchNBody	FullBlocks	BenchmarkGameSuite-VeryShort		1			
1	1	375.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
2	1	371.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
3	1	364.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
4	1	378.800000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
5	1	354.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
6	1	381.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
7	1	374.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
8	1	367.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
9	1	379.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
10	1	367.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
11	1	371.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
12	1	358.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
13	1	406.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
14	1	376.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
15	1	377.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
16	1	363.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
17	1	376.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
18	1	360.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
19	1	380.300000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
20	1	425.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
21	1	367.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
22	1	385.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
23	1	385.500000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
24	1	358.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
25	1	422.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
26	1	362.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
27	1	401.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
28	1	442.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
29	1	400.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
30	1	343.000000	ms	total	benchChameleons	FullBlocks	BenchmarkGameSuite-VeryShort		1			
1	1	148536.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
1	1	450.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
2	1	148744.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
2	1	490.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
3	1	150716.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
3	1	460.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
4	1	150688.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
4	1	440.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
5	1	150592.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
5	1	420.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
6	1	150584.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
6	1	400.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
7	1	150588.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
7	1	370.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
8	1	148644.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
8	1	340.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
9	1	150416.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
9	1	350.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
10	1	148800.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
10	1	340.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
11	1	148444.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
11	1	350.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
12	1	148724.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
12	1	430.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
13	1	148732.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
13	1	510.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
14	1	150456.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
14	1	510.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
15	1	148788.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
15	1	500.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
16	1	150552.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
16	1	510.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
17	1	148528.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
17	1	510.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
18	1	148788.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
18	1	460.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
19	1	148680.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
19	1	430.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
20	1	150628.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
20	1	410.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
21	1	150616.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
21	1	390.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
22	1	148684.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
22	1	370.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
23	1	148620.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
23	1	340.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
24	1	150692.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
24	1	440.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
25	1	150692.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
25	1	510.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
26	1	150616.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
26	1	490.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
27	1	150440.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
27	1	500.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
28	1	148616.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
28	1	530.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
29	1	150392.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
29	1	490.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
30	1	148664.000000	kb	MaxRSS	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
30	1	500.000000	ms	total	Network.* Zinc.* Zodiac.*	ConstantBlocks	Tests		1			
1	1	268.300000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
2	1	262.800000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
3	1	259.600000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
4	1	259.500000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
5	1	282.000000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
6	1	261.200000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
7	1	261.600000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
8	1	261.600000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
9	1	264.000000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
10	1	258.000000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
11	1	264.600000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
12	1	261.400000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
13	1	267.100000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
14	1	273.000000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
15	1	261.000000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
16	1	300.000000	ms	total	SMarkRichards	FullBlocks	Smark-Richards		1			
