#!/home/npalumbo/.local/bin/rebench -v compile_size.conf
# Execution Start: 2024-10-22T12:28:50.143696+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
9	1	2154800000.000000	ms	total	SMarkRichards	SimpleDruid	Smark-Richards		1			
10	1	2144392000.000000	ms	total	SMarkRichards	SimpleDruid	Smark-Richards		1			
1	1	1279872000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
2	1	1278736000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
3	1	1279872000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
4	1	1279872000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
5	1	1278736000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
6	1	1280816000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
7	1	1283608000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
8	1	1279872000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
9	1	1279872000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
10	1	1280408000.000000	ms	total	benchSpectralNorm	Stock	BenchmarkGameSuite-Long		1			
1	1	1135832000.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
2	1	1121728000.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
3	1	1131968000.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
4	1	1140800000.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
5	1	1121568000.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
6	1	1121568000.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
7	1	1121728000.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
8	1	1121728000.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
9	1	1121728000.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
10	1	1121728000.000000	ms	total	SMarkSlopstone	Stock	Smark-Slopstone		1			
1	1	2046848000.000000	ms	total	benchMandelbrot	Druid	BenchmarkGameSuite-Long		1			
2	1	2028240000.000000	ms	total	benchMandelbrot	Druid	BenchmarkGameSuite-Long		1			
3	1	2037392000.000000	ms	total	benchMandelbrot	Druid	BenchmarkGameSuite-Long		1			
4	1	2046848000.000000	ms	total	benchMandelbrot	Druid	BenchmarkGameSuite-Long		1			
5	1	2028240000.000000	ms	total	benchMandelbrot	Druid	BenchmarkGameSuite-Long		1			
6	1	2055520000.000000	ms	total	benchMandelbrot	Druid	BenchmarkGameSuite-Long		1			
7	1	2028240000.000000	ms	total	benchMandelbrot	Druid	BenchmarkGameSuite-Long		1			
8	1	2028240000.000000	ms	total	benchMandelbrot	Druid	BenchmarkGameSuite-Long		1			
9	1	2055520000.000000	ms	total	benchMandelbrot	Druid	BenchmarkGameSuite-Long		1			
10	1	2028240000.000000	ms	total	benchMandelbrot	Druid	BenchmarkGameSuite-Long		1			
1	1	1831544000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
2	1	1831544000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
3	1	1838528000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
4	1	1838528000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
5	1	1832688000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
6	1	1831544000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
7	1	1831448000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
8	1	1831544000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
9	1	1831448000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
10	1	1839448000.000000	ms	total	benchThreadRing	Druid	BenchmarkGameSuite-VeryShort		1			
1	1	2423080000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
2	1	2407904000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
3	1	2407904000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
4	1	2407904000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
5	1	2423080000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
6	1	2423080000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
7	1	2407904000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
8	1	2407904000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
9	1	2407904000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
10	1	2407904000.000000	ms	total	benchSpectralNorm	SimpleDruid	BenchmarkGameSuite-Long		1			
1	1	781712000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
2	1	777352000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
3	1	781712000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
4	1	777352000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
5	1	781712000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
6	1	777352000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
7	1	781712000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
8	1	777352000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
9	1	777352000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
10	1	781712000.000000	ms	total	Opal.* AST.*	Druid	Tests		1			
1	1	1134160000.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
2	1	1131648000.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
3	1	1131648000.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
4	1	1131648000.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
5	1	1131648000.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
6	1	1133728000.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
7	1	1131648000.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
8	1	1131840000.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
9	1	1140944000.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
10	1	1138040000.000000	ms	total	benchPiDigits	Stock	BenchmarkGameSuite-Mid		1			
1	1	1254536000.000000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	1259440000.000000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	1224904000.000000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	1254624000.000000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	1226512000.000000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
6	1	1165032000.000000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
7	1	1244808000.000000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
8	1	1246480000.000000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
9	1	1255920000.000000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
10	1	1231248000.000000	ms	total	benchNBody	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	1286224000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
2	1	1293496000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
3	1	1288088000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
4	1	1291448000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
5	1	1284352000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
6	1	1292528000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
7	1	1277696000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
8	1	1306536000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
9	1	1297376000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
10	1	1287576000.000000	ms	total	SMarkDeltaBlue	Simple	Smark-DeltaBlue		1			
1	1	1163824000.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	1164664000.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
3	1	1163168000.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
4	1	1164896000.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
5	1	1163912000.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
6	1	1161824000.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
7	1	1164896000.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
8	1	1163272000.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
9	1	1163584000.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
10	1	1162408000.000000	ms	total	benchChameleons	Stock	BenchmarkGameSuite-VeryShort		1			
1	1	1246328000.000000	ms	total	benchPiDigits	Simple	BenchmarkGameSuite-Mid		1			
2	1	1254872000.000000	ms	total	benchPiDigits	Simple	BenchmarkGameSuite-Mid		1			
3	1	1259272000.000000	ms	total	benchPiDigits	Simple	BenchmarkGameSuite-Mid		1			
4	1	1246328000.000000	ms	total	benchPiDigits	Simple	BenchmarkGameSuite-Mid		1			
5	1	1251040000.000000	ms	total	benchPiDigits	Simple	BenchmarkGameSuite-Mid		1			
6	1	1246328000.000000	ms	total	benchPiDigits	Simple	BenchmarkGameSuite-Mid		1			
7	1	1254304000.000000	ms	total	benchPiDigits	Simple	BenchmarkGameSuite-Mid		1			
8	1	1244968000.000000	ms	total	benchPiDigits	Simple	BenchmarkGameSuite-Mid		1			
9	1	1246304000.000000	ms	total	benchPiDigits	Simple	BenchmarkGameSuite-Mid		1			
10	1	1254304000.000000	ms	total	benchPiDigits	Simple	BenchmarkGameSuite-Mid		1			
1	1	1247808000.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
2	1	1246696000.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
3	1	1246784000.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
4	1	1250856000.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
5	1	1248016000.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
6	1	1244400000.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
7	1	1244072000.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
8	1	1251792000.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
9	1	1244288000.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
10	1	1248016000.000000	ms	total	benchChameneosRedux	Stock	BenchmarkGameSuite-Short		1			
1	1	2435176000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
2	1	2404768000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
3	1	2422840000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
4	1	2404624000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
5	1	2408096000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
6	1	2417056000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
7	1	2400888000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
8	1	2431560000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
9	1	2413936000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
10	1	2445440000.000000	ms	total	benchKNucleotide	SimpleDruid	BenchmarkGameSuite-Short		1			
1	1	850936000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Druid	StartUp		1			
2	1	847256000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Druid	StartUp		1			
3	1	850936000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Druid	StartUp		1			
4	1	847256000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Druid	StartUp		1			
5	1	850936000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Druid	StartUp		1			
6	1	850936000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Druid	StartUp		1			
7	1	847256000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Druid	StartUp		1			
8	1	847256000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Druid	StartUp		1			
9	1	850936000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Druid	StartUp		1			
10	1	850936000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Druid	StartUp		1			
1	1	1261480000.000000	ms	total	SMarkSlopstone	Simple	Smark-Slopstone		1			
2	1	1266312000.000000	ms	total	SMarkSlopstone	Simple	Smark-Slopstone		1			
3	1	1257272000.000000	ms	total	SMarkSlopstone	Simple	Smark-Slopstone		1			
4	1	1277136000.000000	ms	total	SMarkSlopstone	Simple	Smark-Slopstone		1			
5	1	1266312000.000000	ms	total	SMarkSlopstone	Simple	Smark-Slopstone		1			
6	1	1260744000.000000	ms	total	SMarkSlopstone	Simple	Smark-Slopstone		1			
7	1	1262792000.000000	ms	total	SMarkSlopstone	Simple	Smark-Slopstone		1			
8	1	1260736000.000000	ms	total	SMarkSlopstone	Simple	Smark-Slopstone		1			
9	1	1260744000.000000	ms	total	SMarkSlopstone	Simple	Smark-Slopstone		1			
10	1	1266312000.000000	ms	total	SMarkSlopstone	Simple	Smark-Slopstone		1			
1	1	1359144000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
2	1	1359144000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
3	1	1353352000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
4	1	1350336000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
5	1	1345256000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
6	1	1345256000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
7	1	1355312000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
8	1	1359144000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
9	1	1350336000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
10	1	1345256000.000000	ms	total	benchSpectralNorm	Simple	BenchmarkGameSuite-Long		1			
1	1	1888192000.000000	ms	total	SMarkDeltaBlue	Druid	Smark-DeltaBlue		1			
2	1	1879160000.000000	ms	total	SMarkDeltaBlue	Druid	Smark-DeltaBlue		1			
3	1	1888192000.000000	ms	total	SMarkDeltaBlue	Druid	Smark-DeltaBlue		1			
4	1	1888192000.000000	ms	total	SMarkDeltaBlue	Druid	Smark-DeltaBlue		1			
5	1	1888192000.000000	ms	total	SMarkDeltaBlue	Druid	Smark-DeltaBlue		1			
6	1	1879160000.000000	ms	total	SMarkDeltaBlue	Druid	Smark-DeltaBlue		1			
7	1	1888192000.000000	ms	total	SMarkDeltaBlue	Druid	Smark-DeltaBlue		1			
8	1	1888192000.000000	ms	total	SMarkDeltaBlue	Druid	Smark-DeltaBlue		1			
9	1	1879360000.000000	ms	total	SMarkDeltaBlue	Druid	Smark-DeltaBlue		1			
10	1	1965840000.000000	ms	total	SMarkDeltaBlue	Druid	Smark-DeltaBlue		1			
1	1	1886064000.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
2	1	2012168000.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
3	1	1886448000.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
4	1	2008240000.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
5	1	2012168000.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
6	1	2010336000.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
7	1	2010336000.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
8	1	1886448000.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
9	1	2010336000.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
10	1	2010336000.000000	ms	total	benchMeteor	Druid	BenchmarkGameSuite-Long		1			
1	1	1824784000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
2	1	1820888000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
3	1	1818416000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
4	1	1818416000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
5	1	1818416000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
6	1	1815088000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
7	1	1824784000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
8	1	1818416000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
9	1	1820888000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
10	1	1818416000.000000	ms	total	benchPiDigits	Druid	BenchmarkGameSuite-Mid		1			
1	1	2188528000.000000	ms	total	SMarkDeltaBlue	SimpleDruid	Smark-DeltaBlue		1			
2	1	2220416000.000000	ms	total	SMarkDeltaBlue	SimpleDruid	Smark-DeltaBlue		1			
3	1	2175536000.000000	ms	total	SMarkDeltaBlue	SimpleDruid	Smark-DeltaBlue		1			
4	1	2199784000.000000	ms	total	SMarkDeltaBlue	SimpleDruid	Smark-DeltaBlue		1			
5	1	2192080000.000000	ms	total	SMarkDeltaBlue	SimpleDruid	Smark-DeltaBlue		1			
6	1	2192080000.000000	ms	total	SMarkDeltaBlue	SimpleDruid	Smark-DeltaBlue		1			
7	1	2218304000.000000	ms	total	SMarkDeltaBlue	SimpleDruid	Smark-DeltaBlue		1			
8	1	2188528000.000000	ms	total	SMarkDeltaBlue	SimpleDruid	Smark-DeltaBlue		1			
9	1	2175536000.000000	ms	total	SMarkDeltaBlue	SimpleDruid	Smark-DeltaBlue		1			
10	1	2179448000.000000	ms	total	SMarkDeltaBlue	SimpleDruid	Smark-DeltaBlue		1			
1	1	1167704000.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
2	1	1167704000.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
3	1	1167704000.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
4	1	1165160000.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
5	1	1167704000.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
6	1	1165160000.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
7	1	1167704000.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
8	1	1165160000.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
9	1	1167704000.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
10	1	1167704000.000000	ms	total	benchMeteor	Stock	BenchmarkGameSuite-Long		1			
1	1	32781136000.000000	ms	total	Microdown.*	Druid	Tests		1			
2	1	33926288000.000000	ms	total	Microdown.*	Druid	Tests		1			
3	1	31770088000.000000	ms	total	Microdown.*	Druid	Tests		1			
4	1	33345936000.000000	ms	total	Microdown.*	Druid	Tests		1			
5	1	39341168000.000000	ms	total	Microdown.*	Druid	Tests		1			
6	1	31936832000.000000	ms	total	Microdown.*	Druid	Tests		1			
7	1	34802112000.000000	ms	total	Microdown.*	Druid	Tests		1			
1	1	10977120000.000000	ms	total	Microdown.*	Simple	Tests		1			
2	1	10839336000.000000	ms	total	Microdown.*	Simple	Tests		1			
3	1	10773224000.000000	ms	total	Microdown.*	Simple	Tests		1			
4	1	11214848000.000000	ms	total	Microdown.*	Simple	Tests		1			
5	1	10680792000.000000	ms	total	Microdown.*	Simple	Tests		1			
6	1	10557152000.000000	ms	total	Microdown.*	Simple	Tests		1			
7	1	11168192000.000000	ms	total	Microdown.*	Simple	Tests		1			
8	1	10798536000.000000	ms	total	Microdown.*	Simple	Tests		1			
9	1	10561096000.000000	ms	total	Microdown.*	Simple	Tests		1			
10	1	10124120000.000000	ms	total	Microdown.*	Simple	Tests		1			
1	1	2146904000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
2	1	2146496000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
3	1	2128776000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
4	1	2129720000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
5	1	2146496000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
6	1	2146496000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
7	1	2142096000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
8	1	2146904000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
9	1	2146496000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
10	1	2146904000.000000	ms	total	benchThreadRing	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
1	1	609192000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Stock	StartUp		1			
2	1	609192000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Stock	StartUp		1			
3	1	614232000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Stock	StartUp		1			
4	1	614232000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Stock	StartUp		1			
5	1	609192000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Stock	StartUp		1			
6	1	609192000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Stock	StartUp		1			
7	1	609192000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Stock	StartUp		1			
8	1	609192000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Stock	StartUp		1			
9	1	609192000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Stock	StartUp		1			
10	1	609192000.000000	ms	total	1+1. (Smalltalk vm parameterAt: 86) + (Smalltalk vm parameterAt: 87)	Stock	StartUp		1			
1	1	2391528000.000000	ms	total	benchFasta	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
2	1	2233544000.000000	ms	total	benchFasta	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
3	1	2233456000.000000	ms	total	benchFasta	SimpleDruid	BenchmarkGameSuite-VeryShort		1			
