#!/opt/homebrew/bin/rebench gc_time.conf
# Execution Start: 2024-06-14T10:45:18.611062+00:00
# Environment: {"userName": "palumbon", "manualRun": true, "hostName": "Drown-2.local", "osType": "Darwin", "memory": 17179869184, "denoise": {}, "cpu": "Apple M1 Pro", "clockSpeed": 0, "software": [{"name": "kernel", "version": "Darwin Kernel Version 21.3.0: Wed Jan  5 21:37:58 PST 2022; root:xnu-8019.80.24~20/RELEASE_ARM64_T6000"}, {"name": "kernel-release", "version": "21.3.0"}, {"name": "architecture", "version": "arm64"}]}
# Source: {"repoURL": "git@github.com:tesonep/benchy.git", "branchOrTag": "server", "commitId": "53a18461c98390ae6b404e17d99c61d7ac74b963", "commitMsg": "Conf and Data for paper\n", "authorName": "palumbon", "committerName": "palumbon", "authorEmail": "nahuel.palumbo@gmail.com", "committerEmail": "nahuel.palumbo@gmail.com"}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
1	1	495000.000000	ms	total	SMarkSlopstone	EmptyPermi	Smark-Slopstone		1			
1	1	0.000000	ms	total	Microdown.*	PermiClasses	Tests		1			
1	1	0.000000	ms	total	1+1	NoPermi	StartUp		1			
1	1	176000.000000	ms	total	benchRegexDNA	PermiClasses	BenchmarkGameSuite-Short		1			
1	1	494000.000000	ms	total	benchRegexDNA	NoPermi	BenchmarkGameSuite-Short		1			
1	1	626000.000000	ms	total	SMarkDeltaBlue	EmptyPermi	Smark-DeltaBlue		1			
1	1	489000.000000	ms	total	benchMandelbrot	EmptyPermi	BenchmarkGameSuite-Long		1			
1	1	163000.000000	ms	total	benchThreadRing	PermiClasses	BenchmarkGameSuite-VeryShort		1			
1	1	0.000000	ms	total	Microdown.*	NoPermi	Tests		1			
1	1	0.000000	ms	total	Opal.* AST.*	NoPermi	Tests		1			
1	1	36000.000000	ms	total	benchMeteor	PermiAll	BenchmarkGameSuite-Long		1			
1	1	485000.000000	ms	total	benchChameleons	EmptyPermi	BenchmarkGameSuite-VeryShort		1			
1	1	995000.000000	ms	total	benchReverseComplement	EmptyPermi	BenchmarkGameSuite-VeryShort		1			
1	1	40000.000000	ms	total	benchFasta	PermiAll	BenchmarkGameSuite-VeryShort		1			
1	1	507000.000000	ms	total	benchFasta	NoPermi	BenchmarkGameSuite-VeryShort		1			
1	1	505000.000000	ms	total	SMarkSlopstone	NoPermi	Smark-Slopstone		1			
1	1	489000.000000	ms	total	benchPiDigits	EmptyPermi	BenchmarkGameSuite-Mid		1			
1	1	189000.000000	ms	total	File.*	PermiAll	Tests		1			
1	1	608000.000000	ms	total	benchKNucleotide	EmptyPermi	BenchmarkGameSuite-Short		1			
1	1	184000.000000	ms	total	benchNBody	PermiClasses	BenchmarkGameSuite-VeryShort		1			
1	1	161000.000000	ms	total	benchChameneosRedux	PermiClasses	BenchmarkGameSuite-Short		1			
1	1	468000.000000	ms	total	benchMeteor	NoPermi	BenchmarkGameSuite-Long		1			
1	1	451000.000000	ms	total	benchThreadRing	NoPermi	BenchmarkGameSuite-VeryShort		1			
1	1	0.000000	ms	total	Network.* Zinc.* Zodiac.*	PermiClasses	Tests		1			
1	1	40000.000000	ms	total	benchChameleons	PermiAll	BenchmarkGameSuite-VeryShort		1			
1	1	49000.000000	ms	total	benchSpectralNorm	PermiAll	BenchmarkGameSuite-Long		1			
1	1	46000.000000	ms	total	benchRegexDNA	PermiAll	BenchmarkGameSuite-Short		1			
1	1	684000.000000	ms	total	File.*	PermiClasses	Tests		1			
1	1	234000.000000	ms	total	benchKNucleotide	PermiClasses	BenchmarkGameSuite-Short		1			
1	1	475000.000000	ms	total	SMarkRichards	NoPermi	Smark-Richards		1			
1	1	0.000000	ms	total	1+1	PermiAll	StartUp		1			
1	1	166000.000000	ms	total	benchChameleons	PermiClasses	BenchmarkGameSuite-VeryShort		1			
1	1	454000.000000	ms	total	SMarkRichards	EmptyPermi	Smark-Richards		1			
1	1	488000.000000	ms	total	benchRegexDNA	EmptyPermi	BenchmarkGameSuite-Short		1			
1	1	505000.000000	ms	total	benchMandelbrot	NoPermi	BenchmarkGameSuite-Long		1			
1	1	607000.000000	ms	total	Kernel.*	EmptyPermi	Tests		1			
1	1	34000.000000	ms	total	SMarkRichards	PermiAll	Smark-Richards		1			
1	1	562000.000000	ms	total	benchBinaryTrees	NoPermi	BenchmarkGameSuite-VeryLong		1			
1	1	587000.000000	ms	total	SMarkDeltaBlue	NoPermi	Smark-DeltaBlue		1			
1	1	0.000000	ms	total	Opal.* AST.*	PermiAll	Tests		1			
1	1	501000.000000	ms	total	benchNBody	NoPermi	BenchmarkGameSuite-VeryShort		1			
1	1	158000.000000	ms	total	SMarkRichards	PermiClasses	Smark-Richards		1			
1	1	105000.000000	ms	total	benchKNucleotide	PermiAll	BenchmarkGameSuite-Short		1			
1	1	192000.000000	ms	total	benchBinaryTrees	PermiClasses	BenchmarkGameSuite-VeryLong		1			
1	1	482000.000000	ms	total	benchSpectralNorm	EmptyPermi	BenchmarkGameSuite-Long		1			
1	1	0.000000	ms	total	Opal.* AST.*	EmptyPermi	Tests		1			
1	1	170000.000000	ms	total	benchFasta	PermiClasses	BenchmarkGameSuite-VeryShort		1			
1	1	470000.000000	ms	total	benchChameneosRedux	NoPermi	BenchmarkGameSuite-Short		1			
1	1	161000.000000	ms	total	benchReverseComplement	PermiClasses	BenchmarkGameSuite-VeryShort		1			
1	1	467000.000000	ms	total	benchChameneosRedux	EmptyPermi	BenchmarkGameSuite-Short		1			
1	1	32000.000000	ms	total	benchThreadRing	PermiAll	BenchmarkGameSuite-VeryShort		1			
1	1	224000.000000	ms	total	SMarkDeltaBlue	PermiClasses	Smark-DeltaBlue		1			
1	1	36000.000000	ms	total	benchReverseComplement	PermiAll	BenchmarkGameSuite-VeryShort		1			
1	1	0.000000	ms	total	1+1	PermiClasses	StartUp		1			
1	1	178000.000000	ms	total	benchMandelbrot	PermiClasses	BenchmarkGameSuite-Long		1			
1	1	454000.000000	ms	total	benchThreadRing	EmptyPermi	BenchmarkGameSuite-VeryShort		1			
1	1	4000.000000	ms	total	Microdown.*	PermiAll	Tests		1			
1	1	180000.000000	ms	total	benchSpectralNorm	PermiClasses	BenchmarkGameSuite-Long		1			
1	1	493000.000000	ms	total	benchSpectralNorm	NoPermi	BenchmarkGameSuite-Long		1			
1	1	584000.000000	ms	total	benchKNucleotide	NoPermi	BenchmarkGameSuite-Short		1			
1	1	39000.000000	ms	total	benchBinaryTrees	PermiAll	BenchmarkGameSuite-VeryLong		1			
1	1	166000.000000	ms	total	benchMeteor	PermiClasses	BenchmarkGameSuite-Long		1			
1	1	474000.000000	ms	total	benchChameleons	NoPermi	BenchmarkGameSuite-VeryShort		1			
1	1	581000.000000	ms	total	Kernel.*	NoPermi	Tests		1			
1	1	481000.000000	ms	total	benchFasta	EmptyPermi	BenchmarkGameSuite-VeryShort		1			
1	1	159000.000000	ms	total	SMarkSlopstone	PermiClasses	Smark-Slopstone		1			
1	1	33000.000000	ms	total	benchPiDigits	PermiAll	BenchmarkGameSuite-Mid		1			
1	1	57000.000000	ms	total	benchNBody	PermiAll	BenchmarkGameSuite-VeryShort		1			
1	1	127000.000000	ms	total	SMarkDeltaBlue	PermiAll	Smark-DeltaBlue		1			
1	1	502000.000000	ms	total	benchNBody	EmptyPermi	BenchmarkGameSuite-VeryShort		1			
