#!/home/npalumbo/.local/bin/rebench -v compile_time.conf
# Execution Start: 2024-10-29T11:01:34.323487+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
10	1	44000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
11	1	43000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
12	1	52000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
13	1	44000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
14	1	45000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
15	1	51000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
16	1	45000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
17	1	50000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
18	1	51000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
19	1	50000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
20	1	48000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
21	1	44000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
22	1	44000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
23	1	53000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
24	1	44000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
25	1	51000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
26	1	44000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
27	1	44000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
28	1	51000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
29	1	55000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
30	1	55000.000000	ms	total	benchMandelbrot	SimpleDruid	BenchmarkGameSuite-Long		1			
1	1	56000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
2	1	57000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
3	1	52000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
4	1	56000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
5	1	57000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
6	1	46000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
7	1	57000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
8	1	57000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
9	1	46000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
10	1	57000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
11	1	57000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
12	1	46000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
13	1	45000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
14	1	45000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
15	1	46000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
16	1	46000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
17	1	59000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
18	1	57000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
19	1	55000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
20	1	45000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
21	1	46000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
22	1	46000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
23	1	46000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
24	1	55000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
25	1	56000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
26	1	48000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
27	1	57000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
28	1	46000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
29	1	46000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
30	1	57000.000000	ms	total	benchMandelbrot	SimpleDruidSTP	BenchmarkGameSuite-Long		1			
1	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
2	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
3	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
4	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
5	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
6	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
7	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
8	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
9	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
10	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
11	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
12	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
13	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
14	1	16000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
15	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
16	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
17	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
18	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
19	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
20	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
21	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
22	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
23	1	16000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
24	1	16000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
25	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
26	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
27	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
28	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
29	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
30	1	17000.000000	ms	total	Network.* Zinc.* Zodiac.*	Simple	Tests		1			
1	1	33000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
2	1	29000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
3	1	24000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
4	1	24000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
5	1	31000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
6	1	32000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
7	1	24000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
8	1	29000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
9	1	25000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
10	1	26000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
11	1	25000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
12	1	31000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
13	1	32000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
14	1	24000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
15	1	24000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
16	1	29000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
17	1	33000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
18	1	32000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
19	1	35000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
20	1	24000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
21	1	24000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
22	1	33000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
23	1	32000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
24	1	25000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
25	1	24000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
26	1	24000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
27	1	32000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
28	1	31000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
29	1	27000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
30	1	24000.000000	ms	total	benchNBody	Simple	BenchmarkGameSuite-VeryShort		1			
1	1	46000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
2	1	47000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
3	1	44000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
4	1	44000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
5	1	36000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
6	1	46000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
7	1	47000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
8	1	41000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
9	1	36000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
10	1	36000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
11	1	47000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
12	1	47000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
13	1	39000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
14	1	41000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
15	1	35000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
16	1	46000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
17	1	47000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
18	1	43000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
19	1	39000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
20	1	40000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
21	1	46000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
22	1	46000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
23	1	41000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
24	1	36000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
25	1	43000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
26	1	47000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
27	1	47000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
28	1	43000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
29	1	39000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
30	1	43000.000000	ms	total	benchReverseComplement	Druid	BenchmarkGameSuite-VeryShort		1			
1	1	24000.000000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
2	1	25000.000000	ms	total	benchThreadRing	Stock	BenchmarkGameSuite-VeryShort		1			
