#!/home/npalumbo/.local/bin/rebench -v execution_time.conf
# Execution Start: 2024-10-31T16:34:45.221416+00:00
# Environment: {"userName": "npalumbo", "manualRun": true, "hostName": "rmod-bench", "osType": "Linux", "memory": 16783798272, "denoise": {}, "cpu": "Intel(R) Xeon(R) CPU           E5620  @ 2.40GHz", "clockSpeed": 2400000000, "software": [{"name": "kernel", "version": "#1 SMP Debian 5.10.140-1 (2022-09-02)"}, {"name": "kernel-release", "version": "5.10.0-18-amd64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": null, "branchOrTag": null, "commitId": null, "commitMsg": null, "authorName": null, "committerName": null, "authorEmail": null, "committerEmail": null}
invocation	iteration	value	unit	criterion	benchmark	executor	suite	extraArgs	cores	inputSize	varValue	machine
16	1	12190.000000	ms	total	File.*	BaseImage	Tests		1			
17	1	138892.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
17	1	12430.000000	ms	total	File.*	BaseImage	Tests		1			
18	1	140960.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
18	1	12570.000000	ms	total	File.*	BaseImage	Tests		1			
19	1	145136.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
19	1	12330.000000	ms	total	File.*	BaseImage	Tests		1			
20	1	142840.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
20	1	12350.000000	ms	total	File.*	BaseImage	Tests		1			
21	1	141036.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
21	1	12140.000000	ms	total	File.*	BaseImage	Tests		1			
22	1	138912.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
22	1	12380.000000	ms	total	File.*	BaseImage	Tests		1			
23	1	139020.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
23	1	12070.000000	ms	total	File.*	BaseImage	Tests		1			
24	1	136736.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
24	1	12340.000000	ms	total	File.*	BaseImage	Tests		1			
25	1	140828.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
25	1	12200.000000	ms	total	File.*	BaseImage	Tests		1			
26	1	134928.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
26	1	12260.000000	ms	total	File.*	BaseImage	Tests		1			
27	1	138876.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
27	1	12160.000000	ms	total	File.*	BaseImage	Tests		1			
28	1	139092.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
28	1	12500.000000	ms	total	File.*	BaseImage	Tests		1			
29	1	138868.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
29	1	12340.000000	ms	total	File.*	BaseImage	Tests		1			
30	1	145212.000000	kb	MaxRSS	File.*	BaseImage	Tests		1			
30	1	12290.000000	ms	total	File.*	BaseImage	Tests		1			
1	1	494.600000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
2	1	494.200000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
3	1	500.000000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
4	1	492.800000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
5	1	492.600000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
6	1	494.700000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
7	1	494.800000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
8	1	493.600000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
9	1	501.100000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
10	1	494.200000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
11	1	492.900000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
12	1	494.400000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
13	1	492.700000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
14	1	494.200000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
15	1	493.000000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
16	1	495.100000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
17	1	493.100000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
18	1	493.300000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
19	1	495.600000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
20	1	496.300000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
21	1	497.400000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
22	1	494.000000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
23	1	499.700000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
24	1	492.700000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
25	1	492.700000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
26	1	493.200000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
27	1	514.000000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
28	1	493.000000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
29	1	492.800000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
30	1	492.200000	ms	total	benchFasta	SameQuick	BenchmarkGameSuite-VeryShort		1			
1	1	102884.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
1	1	4320.000000	ms	total	Microdown.*	BaseImage	Tests		1			
2	1	100788.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
2	1	3530.000000	ms	total	Microdown.*	BaseImage	Tests		1			
3	1	102216.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
3	1	3730.000000	ms	total	Microdown.*	BaseImage	Tests		1			
4	1	100964.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
4	1	3670.000000	ms	total	Microdown.*	BaseImage	Tests		1			
5	1	102368.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
5	1	3720.000000	ms	total	Microdown.*	BaseImage	Tests		1			
6	1	102952.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
6	1	3730.000000	ms	total	Microdown.*	BaseImage	Tests		1			
7	1	100980.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
7	1	3800.000000	ms	total	Microdown.*	BaseImage	Tests		1			
8	1	104352.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
8	1	3700.000000	ms	total	Microdown.*	BaseImage	Tests		1			
9	1	100892.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
9	1	3630.000000	ms	total	Microdown.*	BaseImage	Tests		1			
10	1	101024.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
10	1	3850.000000	ms	total	Microdown.*	BaseImage	Tests		1			
11	1	104356.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
11	1	3720.000000	ms	total	Microdown.*	BaseImage	Tests		1			
12	1	100912.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
12	1	3520.000000	ms	total	Microdown.*	BaseImage	Tests		1			
13	1	101096.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
13	1	3500.000000	ms	total	Microdown.*	BaseImage	Tests		1			
14	1	102244.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
14	1	3760.000000	ms	total	Microdown.*	BaseImage	Tests		1			
15	1	100980.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
15	1	3670.000000	ms	total	Microdown.*	BaseImage	Tests		1			
16	1	104240.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
16	1	4050.000000	ms	total	Microdown.*	BaseImage	Tests		1			
17	1	100908.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
17	1	3660.000000	ms	total	Microdown.*	BaseImage	Tests		1			
18	1	102912.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
18	1	3780.000000	ms	total	Microdown.*	BaseImage	Tests		1			
19	1	102140.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
19	1	3780.000000	ms	total	Microdown.*	BaseImage	Tests		1			
20	1	100888.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
20	1	3730.000000	ms	total	Microdown.*	BaseImage	Tests		1			
21	1	102912.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
21	1	3740.000000	ms	total	Microdown.*	BaseImage	Tests		1			
22	1	102320.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
22	1	3450.000000	ms	total	Microdown.*	BaseImage	Tests		1			
23	1	102920.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
23	1	3660.000000	ms	total	Microdown.*	BaseImage	Tests		1			
24	1	102820.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
24	1	3410.000000	ms	total	Microdown.*	BaseImage	Tests		1			
25	1	102304.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
25	1	3950.000000	ms	total	Microdown.*	BaseImage	Tests		1			
26	1	102888.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
26	1	3450.000000	ms	total	Microdown.*	BaseImage	Tests		1			
27	1	104396.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
27	1	3580.000000	ms	total	Microdown.*	BaseImage	Tests		1			
28	1	100868.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
28	1	3750.000000	ms	total	Microdown.*	BaseImage	Tests		1			
29	1	102888.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
29	1	3680.000000	ms	total	Microdown.*	BaseImage	Tests		1			
30	1	102208.000000	kb	MaxRSS	Microdown.*	BaseImage	Tests		1			
30	1	3920.000000	ms	total	Microdown.*	BaseImage	Tests		1			
1	1	2664.200000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
2	1	2686.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
3	1	2664.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
4	1	2664.700000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
5	1	2664.100000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
6	1	2689.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
7	1	2664.400000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
8	1	2659.300000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
9	1	2665.100000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
10	1	2659.500000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
11	1	2673.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
12	1	2663.600000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
13	1	2664.500000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
14	1	2705.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
15	1	2664.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
16	1	2685.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
17	1	2685.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
18	1	2659.500000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
19	1	2664.800000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
20	1	2664.200000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
21	1	2664.500000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
22	1	2664.400000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
23	1	2664.500000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
24	1	2665.300000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
25	1	2677.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
26	1	2665.100000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
27	1	2664.400000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
28	1	2684.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
29	1	2660.000000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
30	1	2659.600000	ms	total	benchSpectralNorm	SameQuick	BenchmarkGameSuite-Long		1			
1	1	301.800000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
2	1	304.700000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
3	1	304.700000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
4	1	302.200000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
5	1	309.900000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
6	1	302.100000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
7	1	327.000000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
8	1	300.300000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
9	1	303.800000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
10	1	309.800000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
11	1	304.400000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
12	1	304.500000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
13	1	308.700000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
14	1	302.100000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
15	1	304.800000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
16	1	301.700000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
17	1	324.000000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
18	1	301.600000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
19	1	302.000000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
20	1	300.500000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
21	1	310.200000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
22	1	308.900000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
23	1	304.800000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
24	1	299.900000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
25	1	309.700000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
26	1	310.500000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
27	1	310.200000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
28	1	309.600000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
29	1	310.000000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
30	1	305.300000	ms	total	SMarkDeltaBlue	SameQuick	Smark-DeltaBlue		1			
1	1	409.200000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
2	1	414.000000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
3	1	409.100000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
4	1	408.900000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
5	1	413.600000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
6	1	413.100000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
7	1	408.500000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
8	1	409.100000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
9	1	413.600000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
10	1	413.700000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
11	1	412.600000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
12	1	413.600000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
13	1	408.900000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
14	1	408.900000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
15	1	409.200000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
16	1	408.900000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
17	1	413.900000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
18	1	409.000000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
19	1	409.100000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
20	1	409.000000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
21	1	429.000000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
22	1	408.900000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
23	1	408.900000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
24	1	408.800000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
25	1	409.100000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
26	1	409.100000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
27	1	409.100000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
28	1	408.700000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
29	1	413.000000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
30	1	408.800000	ms	total	benchMeteor	BaseImage	BenchmarkGameSuite-Long		1			
1	1	987.200000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
2	1	1014.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
3	1	989.200000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
4	1	1002.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
5	1	996.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
6	1	988.800000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
7	1	991.900000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
8	1	989.600000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
9	1	988.600000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
10	1	989.500000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
11	1	989.600000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
12	1	989.400000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
13	1	997.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
14	1	987.300000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
15	1	987.400000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
16	1	989.500000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
17	1	987.200000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
18	1	987.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
19	1	989.600000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
20	1	1019.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
21	1	993.400000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
22	1	986.500000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
23	1	986.900000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
24	1	989.400000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
25	1	1013.000000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
26	1	989.400000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
27	1	987.500000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
28	1	986.800000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
29	1	989.300000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
30	1	989.100000	ms	total	benchNBody	BaseImage	BenchmarkGameSuite-VeryShort		1			
1	1	99932.000000	kb	MaxRSS	Opal.* AST.*	BaseImage	Tests		1			
1	1	340.000000	ms	total	Opal.* AST.*	BaseImage	Tests		1			
2	1	98228.000000	kb	MaxRSS	Opal.* AST.*	BaseImage	Tests		1			
2	1	380.000000	ms	total	Opal.* AST.*	BaseImage	Tests		1			
3	1	98312.000000	kb	MaxRSS	Opal.* AST.*	BaseImage	Tests		1			
3	1	470.000000	ms	total	Opal.* AST.*	BaseImage	Tests		1			
4	1	98336.000000	kb	MaxRSS	Opal.* AST.*	BaseImage	Tests		1			
4	1	470.000000	ms	total	Opal.* AST.*	BaseImage	Tests		1			
5	1	98320.000000	kb	MaxRSS	Opal.* AST.*	BaseImage	Tests		1			
